Date,Price,Open,High,Low,Vol.,Change %
04/12/2011,1881.32,1891.48,1893.57,1874.15,189.86M,-1.12%
04/11/2011,1902.61,1890.39,1915.59,1886.71,220.33M,0.91%
04/08/2011,1885.45,1881.91,1892.02,1879.45,253.67M,0.17%
04/07/2011,1882.18,1878.72,1891.44,1865.04,295.03M,0.56%
04/06/2011,1871.62,1861.69,1871.62,1843.44,282.88M,0.45%
04/04/2011,1863.23,1830.24,1864.28,1830.24,222.14M,2.46%
04/01/2011,1818.56,1796.83,1819.92,1791.88,225.90M,2.08%
03/31/2011,1781.44,1795.9,1804.13,1773.49,187.47M,-0.15%
03/30/2011,1784.05,1784.65,1788.2,1772.82,257.53M,0.51%
03/29/2011,1774.97,1775.05,1789.73,1772.16,222.70M,0.19%
03/28/2011,1771.62,1786.2,1795.26,1763.73,182.15M,-0.38%
03/25/2011,1778.44,1796.31,1801.3,1773.52,212.70M,-0.25%
03/24/2011,1782.92,1790.62,1799.1,1777.49,259.64M,-0.09%
03/23/2011,1784.54,1785.46,1792.44,1780.25,225.72M,-0.20%
03/22/2011,1788.08,1772.61,1788.36,1766.35,317.38M,1.42%
03/21/2011,1763.04,1752.56,1763.93,1747.78,269.64M,2.02%
03/18/2011,1728.2,1718.63,1743.2,1718.63,305.88M,2.11%
03/17/2011,1692.48,1710.27,1718.48,1689.81,330.82M,-3.47%
03/16/2011,1753.4,1738.76,1756.2,1729.3,250.55M,1.44%
03/15/2011,1728.53,1761.13,1761.13,1696.56,327.86M,-2.48%
03/14/2011,1772.46,1774.35,1774.35,1746.98,231.04M,-0.35%
03/11/2011,1778.69,1800.79,1805.44,1772.69,188.83M,-2.17%
03/10/2011,1818.23,1853.62,1853.62,1812.09,179.42M,-1.64%
03/09/2011,1848.47,1846.25,1861.08,1841.78,224.41M,1.25%
03/08/2011,1825.68,1821.99,1831.94,1813.54,122.01M,0.00%
03/07/2011,1825.63,1826.79,1845.34,1820.67,152.85M,-0.22%
03/04/2011,1829.58,1829.64,1842.39,1828.58,152.23M,1.31%
03/03/2011,1805.91,1795.38,1813.69,1794.57,150.13M,1.05%
03/02/2011,1787.23,1771.23,1789.57,1759.81,163.59M,-0.17%
03/01/2011,1790.36,1773.9,1793.94,1770.87,139.11M,1.71%
02/28/2011,1760.32,1726.68,1763.14,1723.73,108.75M,2.00%
02/25/2011,1725.88,1711.33,1732.74,1702.69,122.48M,0.71%
02/24/2011,1713.71,1753.51,1766.59,1706.78,144.26M,-3.32%
