"Date","Price","Open","High","Low","Vol.","Change %"
"06/03/2016","1,807.63","1,833.91","1,838.96","1,794.02","122.08M","-1.01%"
"06/02/2016","1,826.16","1,823.36","1,834.84","1,816.04","124.38M","-1.22%"
"06/01/2016","1,848.71","1,806.44","1,850.36","1,806.44","159.94M","1.98%"
"05/31/2016","1,812.85","1,794.17","1,829.33","1,794.17","212.38M","0.46%"
"05/30/2016","1,804.63","1,784.08","1,818.71","1,777.33","115.92M","0.81%"
"05/27/2016","1,790.21","1,782.67","1,791.42","1,769.19","140.63M","0.15%"
"05/26/2016","1,787.50","1,783.68","1,792.45","1,771.88","78.46M","-0.25%"
"05/25/2016","1,792.04","1,770.87","1,793.82","1,766.11","108.06M","3.32%"
"05/24/2016","1,734.38","1,744.66","1,747.55","1,725.43","108.31M","-1.10%"
"05/23/2016","1,753.65","1,756.27","1,759.86","1,747.13","58.72M","0.36%"
"05/20/2016","1,747.28","1,724.09","1,768.14","1,724.09","64.41M","1.12%"
"05/19/2016","1,727.97","1,752.27","1,752.27","1,722.76","96.06M","-0.73%"
"05/18/2016","1,740.76","1,749.56","1,752.75","1,730.89","117.16M","-1.90%"
"05/17/2016","1,774.52","1,774.47","1,777.18","1,742.99","141.52M","0.34%"
"05/16/2016","1,768.42","1,749.05","1,777.02","1,744.26","157.88M","1.14%"
"05/13/2016","1,748.57","1,778.17","1,778.17","1,739.14","110.46M","-1.74%"
"05/12/2016","1,779.48","1,803.69","1,803.69","1,767.34","77.10M","-0.24%"
"05/11/2016","1,783.68","1,817.21","1,817.21","1,782.45","103.90M","-0.86%"
"05/10/2016","1,799.23","1,758.37","1,801.41","1,758.37","102.66M","1.36%"
"05/09/2016","1,775.08","1,794.79","1,795.79","1,767.50","91.35M","-0.26%"
"05/06/2016","1,779.79","1,803.92","1,810.08","1,772.04","122.37M","-2.08%"
"05/05/2016","1,817.68","1,804.68","1,835.62","1,801.48","89.52M","-0.33%"
"05/04/2016","1,823.75","1,827.66","1,834.89","1,815.46","118.63M","0.09%"
"05/03/2016","1,822.07","1,862.96","1,863.46","1,820.53","114.10M","-1.20%"
"04/29/2016","1,844.12","1,861.75","1,868.52","1,840.87","106.54M","-2.18%"
"04/28/2016","1,885.28","1,878.34","1,898.31","1,870.00","119.94M","-0.17%"
"04/27/2016","1,888.47","1,870.08","1,890.33","1,861.08","79.24M","0.38%"
"04/26/2016","1,881.27","1,861.85","1,882.99","1,847.20","121.86M","0.61%"
"04/25/2016","1,869.90","1,895.11","1,895.23","1,858.97","95.30M","-0.92%"
"04/22/2016","1,887.23","1,883.90","1,899.05","1,877.42","159.75M","-0.90%"
"04/21/2016","1,904.31","1,872.52","1,905.78","1,863.29","113.74M","2.90%"
"04/20/2016","1,850.69","1,874.51","1,875.34","1,822.68","244.21M","-1.25%"
"04/19/2016","1,874.17","1,891.76","1,891.76","1,865.01","145.67M","-0.62%"
"04/18/2016","1,885.94","1,888.48","1,894.59","1,871.89","97.21M","0.01%"
"04/15/2016","1,885.79","1,888.03","1,897.27","1,882.72","85.54M","0.02%"
"04/14/2016","1,885.39","1,881.57","1,890.30","1,874.56","121.56M","1.14%"
"04/13/2016","1,864.20","1,842.39","1,867.38","1,829.59","159.52M","2.54%"
"04/12/2016","1,817.97","1,803.66","1,819.47","1,803.66","95.84M","0.19%"
"04/11/2016","1,814.50","1,808.65","1,830.14","1,803.90","84.16M","-0.60%"
"04/08/2016","1,825.38","1,797.53","1,827.09","1,793.26","92.10M","0.27%"
"04/07/2016","1,820.46","1,802.24","1,824.06","1,801.35","123.20M","1.32%"
"04/06/2016","1,796.83","1,800.82","1,810.88","1,790.89","134.66M","0.03%"
"04/05/2016","1,796.30","1,804.52","1,807.04","1,783.83","140.60M","-0.59%"
"04/01/2016","1,807.02","1,816.29","1,816.29","1,799.05","117.79M","-0.92%"
"03/31/2016","1,823.76","1,792.24","1,826.29","1,790.52","133.81M","1.64%"
"03/30/2016","1,794.37","1,785.09","1,805.65","1,779.80","142.43M","1.10%"
"03/29/2016","1,774.91","1,786.31","1,789.59","1,765.18","129.18M","0.62%"
"03/24/2016","1,764.00","1,770.43","1,784.74","1,759.60","118.05M","-0.41%"
"03/23/2016","1,771.23","1,773.07","1,779.58","1,762.22","127.45M","0.05%"
"03/22/2016","1,770.36","1,794.57","1,794.57","1,763.34","118.85M","-0.53%"
"03/21/2016","1,779.75","1,794.64","1,798.05","1,771.11","131.14M","-0.92%"
"03/18/2016","1,796.20","1,781.63","1,798.24","1,768.47","165.15M","0.71%"
"03/17/2016","1,783.54","1,807.58","1,824.33","1,774.48","314.51M","-0.42%"
"03/16/2016","1,791.11","1,786.37","1,798.81","1,782.19","82.50M","0.69%"
"03/15/2016","1,778.77","1,770.41","1,783.74","1,767.97","81.23M","-0.79%"
"03/14/2016","1,793.01","1,796.81","1,798.10","1,786.27","127.99M","0.95%"
"03/11/2016","1,776.07","1,771.73","1,781.03","1,757.96","94.12M","0.56%"
"03/10/2016","1,766.12","1,764.54","1,776.69","1,750.97","89.78M","-0.13%"
"03/09/2016","1,768.47","1,756.23","1,770.95","1,752.98","88.28M","0.25%"
"03/08/2016","1,764.12","1,765.52","1,766.41","1,749.54","102.38M","0.00%"
"03/07/2016","1,764.10","1,798.99","1,798.99","1,754.00","117.60M","-1.10%"
"03/04/2016","1,783.76","1,786.07","1,789.03","1,772.25","106.84M","0.73%"
"03/03/2016","1,770.84","1,777.01","1,778.70","1,757.26","103.07M","-0.23%"
"03/02/2016","1,774.98","1,770.22","1,777.79","1,750.18","145.99M","1.67%"
"03/01/2016","1,745.82","1,740.06","1,747.29","1,730.37","108.98M","1.45%"
"02/29/2016","1,720.82","1,764.88","1,766.34","1,713.66","98.03M","-2.40%"
"02/26/2016","1,763.05","1,751.57","1,769.30","1,745.50","116.11M","1.80%"
"02/25/2016","1,731.88","1,745.21","1,751.11","1,726.37","108.52M","-1.20%"
"02/24/2016","1,752.88","1,752.04","1,766.99","1,742.83","108.55M","-0.49%"
"02/23/2016","1,761.55","1,771.90","1,771.90","1,751.84","96.83M","-0.15%"
"02/22/2016","1,764.27","1,764.78","1,775.33","1,754.84","156.43M","0.76%"
"02/19/2016","1,751.04","1,738.93","1,753.56","1,733.37","88.81M","0.06%"
"02/18/2016","1,750.04","1,751.74","1,755.68","1,734.38","119.74M","1.85%"
"02/17/2016","1,718.22","1,735.57","1,742.94","1,715.45","106.24M","-0.56%"
"02/16/2016","1,727.91","1,729.23","1,736.68","1,719.13","94.62M","0.35%"
"02/15/2016","1,721.88","1,718.95","1,726.81","1,700.99","154.67M","1.64%"
"02/12/2016","1,694.14","1,676.37","1,712.34","1,674.21","133.88M","-0.04%"
"02/11/2016","1,694.89","1,666.90","1,718.10","1,666.61","131.73M","-2.96%"
"02/05/2016","1,746.52","1,767.00","1,770.35","1,743.09","86.29M","-0.91%"
