"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2022","3,241.89","3,241.50","3,264.77","3,224.64","1.10B","0.71%"
"02/15/2022","3,219.02","3,223.21","3,240.70","3,203.27","1.26B","-0.21%"
"02/14/2022","3,225.85","3,311.27","3,311.27","3,212.80","1.65B","-3.09%"
"02/11/2022","3,328.85","3,333.15","3,364.48","3,307.30","2.66B","0.55%"
"02/10/2022","3,310.54","3,260.20","3,310.54","3,256.51","1.18B","2.32%"
"02/09/2022","3,235.52","3,227.71","3,264.06","3,223.82","844.44M","0.98%"
"02/08/2022","3,204.19","3,232.71","3,237.28","3,178.38","807.00M","-0.60%"
"02/07/2022","3,223.50","3,224.16","3,244.75","3,195.37","919.59M","0.08%"
"02/04/2022","3,220.87","3,197.00","3,229.31","3,170.57","502.54M","2.10%"
"01/31/2022","3,154.72","3,134.77","3,174.39","3,098.44","343.13M","0.91%"
"01/28/2022","3,126.21","3,168.15","3,181.09","3,108.43","658.33M","-0.97%"
"01/27/2022","3,156.89","3,192.20","3,192.20","3,130.85","1.03B","-1.58%"
"01/26/2022","3,207.68","3,222.57","3,235.22","3,197.31","867.39M","0.08%"
"01/25/2022","3,205.08","3,237.84","3,237.84","3,180.00","1.10B","-1.59%"
"01/24/2022","3,256.97","3,248.03","3,280.00","3,236.13","1.43B","-0.01%"
"01/21/2022","3,257.37","3,232.13","3,257.87","3,215.56","1.33B","1.03%"
"01/20/2022","3,224.30","3,184.47","3,234.06","3,184.47","2.36B","2.51%"
"01/19/2022","3,145.41","3,066.35","3,145.41","3,066.35","1.44B","3.08%"
"01/18/2022","3,051.45","3,029.27","3,077.53","3,023.77","1.03B","0.99%"
"01/17/2022","3,021.66","3,064.45","3,066.15","3,014.64","973.08M","-1.46%"
"01/14/2022","3,066.57","3,071.90","3,087.47","3,054.19","1.20B","-0.18%"
"01/13/2022","3,071.99","3,134.13","3,142.59","3,063.92","2.07B","-2.28%"
"01/12/2022","3,143.81","3,161.75","3,164.67","3,128.47","1.07B","-0.48%"
"01/11/2022","3,159.12","3,118.22","3,193.45","3,111.17","1.44B","0.98%"
"01/10/2022","3,128.43","3,061.49","3,134.71","3,061.49","1.57B","2.04%"
"01/07/2022","3,065.99","2,972.49","3,065.99","2,943.32","1.97B","3.01%"
"01/06/2022","2,976.34","2,982.14","2,986.78","2,939.58","1.01B","-0.19%"
"01/05/2022","2,981.88","3,011.10","3,017.63","2,974.69","881.89M","-0.87%"
"01/04/2022","3,008.09","2,972.06","3,033.84","2,972.06","1.29B","1.63%"
"01/03/2022","2,959.96","3,007.18","3,018.72","2,945.55","519.67M","-1.33%"
"12/31/2021","2,999.89","3,000.65","3,018.67","2,988.67","439.69M","0.60%"
"12/30/2021","2,982.01","2,993.58","2,995.96","2,966.28","468.83M","-0.12%"
"12/29/2021","2,985.59","3,035.46","3,035.46","2,976.48","413.73M","-1.25%"
"12/28/2021","3,023.23","2,990.10","3,029.80","2,989.67","955.75M","1.41%"
"12/24/2021","2,981.19","2,991.95","2,995.56","2,964.33","435.51M","0.10%"
"12/23/2021","2,978.08","2,969.57","2,999.95","2,962.35","991.87M","0.64%"
