Date,Price,Open,High,Low,Vol.,Change %
01/29/2004,1230.19,1212.49,1233.53,1190.86,133.71M,0.78%
01/28/2004,1220.62,1258.35,1258.35,1211.12,233.59M,-3.20%
01/27/2004,1261.01,1211.53,1265.74,1195.37,220.96M,4.76%
01/26/2004,1203.77,1221.68,1225.46,1195.61,81.21M,-1.19%
01/21/2004,1218.25,1205.72,1221.58,1199.44,112.12M,1.17%
01/20/2004,1204.2,1194.73,1205.74,1185.96,128.92M,1.75%
01/19/2004,1183.5,1195.13,1195.93,1170.4,128.07M,0.73%
01/16/2004,1174.88,1209.2,1213.6,1170.95,128.98M,-2.75%
01/15/2004,1208.11,1212.88,1226.49,1201.96,332.18M,-0.02%
01/14/2004,1208.37,1203.16,1210.94,1193.85,129.81M,0.27%
01/13/2004,1205.1,1227.03,1237.19,1182.82,124.10M,-1.66%
01/12/2004,1225.4,1226.06,1233.48,1211.79,105.56M,-0.37%
01/09/2004,1229.96,1212.23,1236.73,1212.23,145.55M,2.35%
01/08/2004,1201.76,1205.54,1214.87,1183.14,178.32M,0.63%
01/07/2004,1194.18,1207.13,1214.09,1183.97,215.41M,-0.07%
01/06/2004,1194.96,1193.45,1207.51,1176.32,373.70M,1.25%
01/05/2004,1180.18,1155.09,1184.01,1150.75,130.52M,2.09%
01/02/2004,1156.05,1129.89,1156.05,1126.54,98.73M,2.82%
12/31/2003,1124.3,1123.96,1133.39,1116.61,44.65M,-0.04%
12/30/2003,1124.73,1124.69,1141.61,1116.09,96.98M,0.79%
12/29/2003,1115.89,1122.93,1122.98,1108.82,42.60M,-0.25%
12/24/2003,1118.7,1113.01,1119.45,1107.26,27.43M,0.94%
12/23/2003,1108.33,1113.83,1115.02,1095.32,52.82M,-0.46%
12/22/2003,1113.4,1116.22,1121.15,1109.01,61.94M,-0.32%
12/19/2003,1116.94,1120.02,1124.01,1107.3,54.40M,0.53%
12/18/2003,1111.08,1096.62,1113.06,1092.6,49.60M,1.67%
12/17/2003,1092.88,1113.28,1118.35,1078.3,72.57M,-1.13%
12/16/2003,1105.35,1113.68,1122.84,1097.01,68.91M,-0.64%
12/15/2003,1112.51,1137.83,1145.52,1107.5,85.99M,-1.34%
12/12/2003,1127.6,1134.18,1146.38,1124.74,104.07M,0.29%
12/11/2003,1124.34,1120.35,1134.28,1108.6,117.09M,1.35%
12/10/2003,1109.34,1098.75,1123.55,1098.67,101.21M,0.21%
12/09/2003,1107,1102.02,1111.43,1097.58,114.47M,0.81%
12/08/2003,1098.07,1099.31,1104.24,1089.82,118.09M,-0.66%
12/05/2003,1105.39,1124.14,1124.26,1102.07,77.20M,-1.91%
12/04/2003,1126.9,1122.75,1130.19,1115.06,190.64M,0.56%
12/03/2003,1120.64,1127.56,1127.87,1113.66,61.20M,-0.19%
12/02/2003,1122.79,1134.78,1140.34,1112.65,116.59M,-0.21%
12/01/2003,1125.17,1117.6,1127.47,1114.74,104.54M,0.96%
11/28/2003,1114.51,1089.45,1114.73,1089.45,121.91M,2.43%
11/27/2003,1088.08,1084.92,1090.61,1080.44,54.15M,0.48%
11/26/2003,1082.93,1077.6,1084.43,1072.91,72.99M,0.47%
11/25/2003,1077.89,1070.15,1087.04,1070.15,59.10M,1.80%
11/24/2003,1058.8,1066.79,1075.96,1057.58,38.97M,-1.43%
11/21/2003,1074.17,1071.05,1078.82,1050.87,64.56M,-0.02%
11/20/2003,1074.35,1097.49,1104.8,1073.26,115.96M,-1.39%
11/19/2003,1089.47,1095.15,1096.88,1086.41,75.16M,-1.15%
11/18/2003,1102.13,1099.8,1109.82,1084.99,102.25M,0.69%
11/17/2003,1094.55,1107.19,1107.19,1088.5,86.89M,-2.41%
11/14/2003,1121.53,1117.4,1128.45,1115.32,99.48M,0.67%
11/13/2003,1114.11,1117.6,1126.32,1110.34,86.72M,1.40%
11/12/2003,1098.78,1114.53,1115.7,1089.41,89.83M,-0.79%
11/11/2003,1107.55,1101.14,1115.59,1087.51,106.75M,-0.53%
11/10/2003,1113.42,1121.03,1122.3,1094.02,81.06M,-0.96%
11/07/2003,1124.22,1107.65,1128.83,1104.47,90.41M,1.91%
11/06/2003,1103.15,1124.09,1127.94,1092.11,144.73M,-2.96%
11/05/2003,1136.84,1159.54,1179.02,1133.2,103.20M,-2.46%
11/04/2003,1165.48,1174.02,1176.62,1156.54,102.02M,1.13%
11/03/2003,1152.51,1148.83,1159.81,1146.42,108.33M,0.09%
10/31/2003,1151.47,1130.1,1152.39,1124.85,108.91M,2.10%
10/30/2003,1127.82,1145.99,1145.99,1103.55,105.18M,-0.56%
10/29/2003,1134.22,1160.45,1161.36,1125.25,99.04M,0.20%
10/28/2003,1131.96,1120.26,1137.26,1120.26,112.42M,2.11%
10/27/2003,1108.53,1100.46,1114.99,1084.53,100.45M,1.07%
10/24/2003,1096.83,1103.99,1112.31,1063.99,110.99M,-0.26%
10/23/2003,1099.74,1154.47,1154.47,1094.92,198.58M,-6.13%
10/22/2003,1171.59,1139,1182.96,1139,234.67M,2.42%
10/21/2003,1143.9,1152.38,1158.89,1140.47,117.46M,-0.83%
10/20/2003,1153.49,1122.89,1154.05,1118.54,193.51M,2.81%
10/17/2003,1122.01,1116.67,1122.84,1100.59,120.75M,0.85%
10/16/2003,1112.57,1112.45,1122.12,1101.45,191.79M,-0.08%
10/15/2003,1113.46,1105.49,1114.26,1090.49,96.26M,1.08%
10/14/2003,1101.55,1118.65,1120.12,1089.87,158.58M,-0.58%
10/13/2003,1107.98,1073.9,1108.72,1062.07,121.79M,3.76%
10/10/2003,1067.82,1061.83,1069.92,1051.16,93.31M,1.79%
10/09/2003,1049.01,1041.14,1055.62,1041.14,141.24M,1.10%
10/08/2003,1037.6,1039.62,1057.07,1030.78,148.08M,-0.17%
10/07/2003,1039.39,1023.08,1041.91,1013.42,154.29M,1.93%
10/06/2003,1019.69,1024.04,1038.44,1016.13,105.83M,-0.04%
10/03/2003,1020.12,1009.22,1021.04,1005.34,126.09M,1.50%
10/02/2003,1005.08,1017.15,1025.93,1000.02,168.62M,-0.66%
09/30/2003,1011.71,1004.63,1024.32,1004.63,114.61M,1.60%
09/29/2003,995.77,1013.15,1015.64,994.33,77.36M,-2.21%
09/26/2003,1018.28,1031.52,1031.52,1015.63,84.48M,-1.29%
09/25/2003,1031.58,1045.17,1047.4,1026.46,163.23M,-2.18%
09/24/2003,1054.58,1033.23,1054.86,1028.98,133.47M,2.19%
09/23/2003,1032,1016.43,1032.68,1004.33,128.75M,1.43%
09/22/2003,1017.44,1042.94,1045.57,1008.54,150.35M,-2.85%
09/19/2003,1047.25,1082.62,1083.23,1032.4,1.21B,-2.88%
09/18/2003,1078.31,1090.88,1094.65,1064.36,113.71M,-1.53%
09/17/2003,1095.1,1085.32,1100.66,1076.73,130.04M,2.52%
09/16/2003,1068.13,1064.28,1072.22,1050.36,99.76M,-0.64%
09/15/2003,1074.97,1071.06,1076.17,1065.55,116.91M,0.75%
09/11/2003,1066.93,1046.95,1066.93,1042.24,132.15M,1.45%
09/10/2003,1051.65,1055.97,1059.02,1039.73,167.23M,-1.19%
09/09/2003,1064.34,1080.86,1096,1059.2,215.73M,-0.59%
09/08/2003,1070.71,1062.19,1070.99,1055.92,120.08M,0.36%
09/05/2003,1066.87,1067.56,1075.07,1056.68,311.55M,-0.01%
09/04/2003,1066.99,1076.12,1076.79,1051,155.59M,0.27%
09/03/2003,1064.08,1044.28,1071.11,1044.28,468.78M,3.87%
09/02/2003,1024.47,1023.07,1038.23,1014.84,92.22M,1.23%
09/01/2003,1012,1034.07,1035.61,1008.34,160.63M,-0.78%
08/29/2003,1019.95,975.58,1021.46,972.81,206.03M,5.89%
08/28/2003,963.26,944.71,965.93,941.48,100.39M,2.14%
08/27/2003,943.11,944.25,947.54,937.8,60.12M,0.21%
08/26/2003,941.17,938.84,941.17,923.4,83.49M,-0.36%
08/25/2003,944.61,959.6,961.19,937.86,109.91M,-1.64%
08/22/2003,960.33,965.99,968.22,954.54,171.19M,0.32%
08/21/2003,957.25,952.43,957.65,938.15,135.99M,0.53%
08/20/2003,952.21,955.73,966.18,947.37,236.37M,0.46%
08/19/2003,947.86,962.49,971.07,946.66,371.77M,-0.44%
