"Date","Price","Open","High","Low","Vol.","Change %"
"10/03/2022","5,103.00","5,151.85","5,162.34","5,086.67","157.67M","-1.72%"
"09/30/2022","5,192.15","5,158.22","5,220.04","5,138.58","305.94M","0.60%"
"09/29/2022","5,161.34","5,225.59","5,286.48","5,135.40","341.58M","-0.34%"
"09/28/2022","5,179.12","5,361.15","5,361.61","5,149.71","533.82M","-3.68%"
"09/27/2022","5,376.75","5,435.37","5,455.75","5,350.17","314.59M","-1.22%"
"09/26/2022","5,443.26","5,511.88","5,511.88","5,424.81","418.24M","-1.84%"
"09/23/2022","5,545.19","5,617.96","5,641.68","5,530.57","321.15M","-1.38%"
"09/22/2022","5,622.71","5,638.88","5,645.98","5,582.49","249.66M","-1.03%"
"09/21/2022","5,681.38","5,740.28","5,740.28","5,673.92","297.60M","-1.42%"
"09/20/2022","5,763.21","5,775.25","5,806.63","5,749.98","237.80M","0.06%"
"09/19/2022","5,759.77","5,743.39","5,766.25","5,675.51","379.08M","0.13%"
"09/16/2022","5,752.27","5,753.21","5,779.49","5,722.37","506.67M","-0.26%"
"09/15/2022","5,767.29","5,836.62","5,868.53","5,747.42","394.88M","-1.12%"
"09/14/2022","5,832.40","5,900.34","5,900.34","5,827.60","322.49M","-2.12%"
"09/13/2022","5,958.85","5,978.82","6,019.46","5,958.41","372.75M","-0.35%"
"09/09/2022","5,979.70","5,948.88","6,020.13","5,927.39","348.41M","0.70%"
"09/08/2022","5,938.08","5,923.84","5,972.43","5,914.78","487.03M","0.08%"
"09/07/2022","5,933.17","5,882.26","5,933.17","5,857.41","366.48M","0.11%"
"09/06/2022","5,926.88","5,926.27","5,958.88","5,884.96","287.72M","-0.04%"
"09/05/2022","5,928.96","5,933.10","5,967.74","5,890.30","344.26M","-0.39%"
"09/02/2022","5,952.44","5,957.48","5,994.85","5,939.71","325.18M","-0.05%"
"09/01/2022","5,955.42","6,003.53","6,003.64","5,946.67","332.21M","-1.70%"
"08/31/2022","6,058.54","6,020.47","6,083.71","6,000.30","407.66M","0.13%"
"08/30/2022","6,050.46","6,107.23","6,134.46","6,025.04","240.77M","-0.78%"
"08/29/2022","6,098.15","6,110.44","6,114.58","6,059.39","237.32M","-0.81%"
"08/26/2022","6,148.15","6,149.13","6,183.68","6,110.39","341.16M","0.22%"
"08/25/2022","6,134.62","6,070.34","6,135.81","6,070.34","229.63M","1.32%"
"08/24/2022","6,054.59","6,121.43","6,124.01","6,012.92","371.71M","-0.92%"
"08/23/2022","6,110.92","6,121.70","6,155.38","6,095.00","313.08M","-0.52%"
"08/22/2022","6,143.09","6,224.43","6,254.76","6,137.27","374.22M","-2.53%"
"08/19/2022","6,302.58","6,195.21","6,315.39","6,175.24","465.74M","1.36%"
"08/18/2022","6,218.13","6,244.70","6,279.08","6,210.01","346.40M","-0.45%"
"08/17/2022","6,246.03","6,249.11","6,284.48","6,229.17","483.74M","0.34%"
"08/16/2022","6,224.86","6,173.44","6,231.05","6,173.44","320.06M","0.87%"
"08/15/2022","6,171.24","6,151.27","6,191.99","6,136.44","208.14M","0.02%"
"08/12/2022","6,170.27","6,093.16","6,189.92","6,091.62","305.30M","0.86%"
"08/11/2022","6,117.39","6,093.19","6,121.08","6,068.20","212.55M","1.28%"
"08/10/2022","6,039.91","6,108.55","6,123.32","6,017.15","218.43M","-0.99%"
"08/09/2022","6,100.06","6,132.78","6,152.29","6,091.60","231.11M","-0.84%"
"08/08/2022","6,151.48","6,136.68","6,159.54","6,106.08","214.12M","0.13%"
"08/05/2022","6,143.35","6,148.17","6,151.39","6,096.81","158.65M","0.35%"
"08/04/2022","6,121.63","6,099.19","6,166.42","6,074.39","199.22M","0.49%"
"08/03/2022","6,091.86","6,125.20","6,151.83","6,072.53","256.57M","-0.36%"
"08/02/2022","6,113.91","6,193.79","6,200.89","6,069.29","410.51M","-1.47%"
"08/01/2022","6,205.28","6,281.00","6,281.00","6,186.12","300.03M","-0.94%"
"07/29/2022","6,264.23","6,316.86","6,341.91","6,243.79","296.97M","-0.69%"
"07/28/2022","6,307.54","6,278.85","6,316.63","6,249.87","252.85M","0.62%"
"07/27/2022","6,268.79","6,246.89","6,268.79","6,203.89","199.62M","0.33%"
"07/26/2022","6,248.00","6,217.48","6,272.39","6,217.48","213.69M","0.45%"
"07/25/2022","6,219.85","6,223.13","6,232.68","6,189.39","252.26M","-0.25%"
"07/22/2022","6,235.45","6,277.07","6,285.41","6,196.34","268.54M","-0.57%"
"07/21/2022","6,271.38","6,303.60","6,327.54","6,256.16","225.53M","-0.83%"
"07/20/2022","6,323.58","6,365.25","6,372.20","6,318.33","235.46M","-0.20%"
"07/19/2022","6,336.01","6,366.48","6,372.47","6,307.67","229.37M","-1.15%"
"07/18/2022","6,409.44","6,323.29","6,409.44","6,275.43","355.05M","1.89%"
"07/15/2022","6,290.48","6,398.37","6,408.22","6,273.60","330.56M","-1.75%"
"07/14/2022","6,402.49","6,504.72","6,510.94","6,328.94","501.94M","-1.52%"
"07/13/2022","6,501.06","6,501.63","6,533.88","6,478.53","245.91M","-0.20%"
"07/12/2022","6,514.13","6,534.58","6,576.24","6,492.18","260.26M","-0.29%"
"07/11/2022","6,533.02","6,603.33","6,631.68","6,496.56","385.20M","-1.18%"
"07/08/2022","6,610.91","6,605.81","6,615.36","6,554.82","296.44M","0.91%"
"07/07/2022","6,551.18","6,461.37","6,551.18","6,461.37","394.55M","1.02%"
"07/06/2022","6,485.12","6,472.88","6,535.66","6,444.29","449.57M","-0.36%"
"07/05/2022","6,508.48","6,539.70","6,557.68","6,483.84","314.01M","0.36%"
"07/04/2022","6,485.20","6,458.84","6,491.91","6,382.34","442.56M","0.20%"
"06/30/2022","6,471.94","6,434.60","6,494.27","6,433.49","460.39M","0.77%"
"06/29/2022","6,422.49","6,510.60","6,520.98","6,404.08","369.30M","-1.86%"
"06/28/2022","6,543.95","6,370.83","6,543.95","6,370.83","443.15M","2.88%"
"06/27/2022","6,360.75","6,427.42","6,439.95","6,352.39","357.77M","-0.55%"
"06/24/2022","6,396.15","6,301.42","6,396.15","6,301.14","351.39M","1.86%"
"06/23/2022","6,279.39","6,280.99","6,308.43","6,239.70","260.65M","0.10%"
"06/22/2022","6,272.92","6,375.54","6,397.19","6,265.75","255.71M","-2.01%"
"06/21/2022","6,401.55","6,402.38","6,418.56","6,340.16","320.89M","0.03%"
"06/20/2022","6,399.74","6,348.12","6,410.86","6,319.15","329.67M","0.89%"
"06/17/2022","6,343.03","6,380.48","6,398.29","6,338.38","555.36M","-0.71%"
"06/16/2022","6,388.64","6,509.15","6,515.41","6,366.86","377.92M","-1.41%"
"06/15/2022","6,480.29","6,596.29","6,609.29","6,468.34","442.33M","-2.18%"
"06/14/2022","6,624.65","6,550.73","6,626.81","6,520.24","592.14M","0.89%"
"06/13/2022","6,566.44","6,575.02","6,578.96","6,532.61","396.37M","-0.87%"
"06/10/2022","6,624.27","6,597.80","6,636.36","6,569.97","427.30M","0.11%"
"06/09/2022","6,616.77","6,625.19","6,659.94","6,609.22","421.40M","-0.32%"
"06/08/2022","6,638.18","6,720.95","6,725.00","6,629.34","404.35M","-1.34%"
"06/07/2022","6,728.52","6,726.09","6,760.60","6,697.36","354.14M","-0.44%"
"06/06/2022","6,758.10","6,778.08","6,788.70","6,704.35","357.71M","-0.18%"
"06/02/2022","6,770.30","6,741.34","6,786.47","6,710.88","248.80M","0.20%"
"06/01/2022","6,757.10","6,807.25","6,807.25","6,717.43","303.46M","-0.22%"
"05/31/2022","6,771.92","6,657.03","6,771.92","6,639.52","867.42M","1.77%"
"05/30/2022","6,653.97","6,710.08","6,710.08","6,645.26","302.21M","-0.32%"
"05/27/2022","6,675.08","6,709.95","6,711.39","6,633.78","273.35M","0.40%"
"05/26/2022","6,648.61","6,658.35","6,673.15","6,597.59","240.98M","0.13%"
"05/25/2022","6,639.69","6,602.55","6,667.24","6,588.99","266.90M","0.88%"
"05/24/2022","6,581.53","6,645.39","6,652.29","6,573.05","279.03M","-0.99%"
"05/23/2022","6,647.33","6,644.65","6,688.89","6,603.12","232.51M","-0.45%"
"05/20/2022","6,677.69","6,617.97","6,688.00","6,610.26","304.17M","1.57%"
"05/19/2022","6,574.18","6,561.65","6,600.41","6,503.16","274.27M","-0.77%"
"05/18/2022","6,625.05","6,496.20","6,625.05","6,494.69","434.34M","1.99%"
"05/17/2022","6,495.92","6,492.88","6,496.21","6,429.80","319.04M","0.40%"
"05/16/2022","6,469.85","6,497.43","6,509.37","6,444.27","192.84M","0.24%"
"05/13/2022","6,454.46","6,358.83","6,468.09","6,355.01","264.13M","2.12%"
"05/12/2022","6,320.37","6,350.62","6,406.17","6,310.93","277.73M","-0.62%"
"05/11/2022","6,359.92","6,350.42","6,407.19","6,320.94","296.28M","0.04%"
"05/10/2022","6,357.68","6,309.39","6,384.95","6,226.46","349.95M","-0.26%"
"05/06/2022","6,374.45","6,489.39","6,496.81","6,374.45","283.75M","-2.42%"
"05/05/2022","6,532.49","6,629.52","6,657.86","6,528.17","297.51M","-0.64%"
"05/04/2022","6,574.27","6,548.14","6,574.27","6,523.09","105.40M","0.45%"
"05/03/2022","6,544.91","6,465.38","6,573.76","6,456.97","184.69M","0.39%"
"04/29/2022","6,519.20","6,522.80","6,569.78","6,480.13","246.63M","-0.09%"
"04/28/2022","6,525.00","6,469.52","6,543.88","6,420.79","256.09M","1.33%"
"04/27/2022","6,439.47","6,381.84","6,458.29","6,352.49","347.14M","0.29%"
"04/26/2022","6,420.83","6,439.56","6,482.44","6,407.08","271.48M","-1.60%"
"04/22/2022","6,525.40","6,457.26","6,532.51","6,410.66","384.88M","0.37%"
"04/21/2022","6,501.36","6,559.05","6,559.05","6,451.72","281.37M","-0.60%"
"04/20/2022","6,540.62","6,564.65","6,600.39","6,521.91","264.08M","-0.40%"
"04/19/2022","6,566.77","6,634.09","6,673.77","6,534.75","330.50M","-1.22%"
"04/14/2022","6,647.91","6,625.45","6,697.97","6,624.36","225.17M","0.46%"
"04/13/2022","6,617.39","6,594.23","6,639.61","6,571.09","214.36M","0.29%"
"04/12/2022","6,598.45","6,631.29","6,657.70","6,548.98","330.16M","-0.45%"
"04/11/2022","6,628.39","6,727.23","6,729.14","6,601.15","360.68M","-1.87%"
"04/08/2022","6,754.89","6,676.39","6,754.89","6,666.64","266.72M","1.25%"
"04/07/2022","6,671.75","6,693.87","6,752.37","6,631.40","354.79M","-1.08%"
"04/06/2022","6,744.62","6,808.17","6,808.17","6,710.65","397.72M","-1.31%"
"04/04/2022","6,833.83","6,820.95","6,844.38","6,785.13","205.90M","0.12%"
"04/01/2022","6,825.35","6,745.17","6,825.35","6,709.97","246.99M","1.22%"
"03/31/2022","6,742.99","6,826.95","6,843.15","6,717.71","403.02M","-1.17%"
"03/30/2022","6,823.04","6,789.54","6,843.67","6,747.18","492.36M","0.92%"
"03/29/2022","6,761.01","6,745.41","6,779.65","6,720.20","301.84M","0.47%"
"03/28/2022","6,729.29","6,714.12","6,731.70","6,638.84","405.84M","0.55%"
"03/25/2022","6,692.66","6,747.65","6,770.79","6,681.30","446.68M","-1.69%"
"03/24/2022","6,807.53","6,721.09","6,807.53","6,701.02","469.50M","1.34%"
"03/23/2022","6,717.33","6,787.18","6,802.49","6,697.75","578.83M","-1.25%"
"03/22/2022","6,802.64","6,730.23","6,804.78","6,685.84","634.65M","-0.43%"
"03/21/2022","6,832.21","6,871.69","6,997.88","6,813.46","522.22M","1.61%"
"03/18/2022","6,723.97","6,743.57","6,816.90","6,670.93","906.91M","-0.59%"
"03/17/2022","6,764.17","6,689.71","6,770.13","6,641.38","794.22M","3.34%"
"03/16/2022","6,545.62","6,435.28","6,551.17","6,382.68","848.28M","3.20%"
"03/15/2022","6,342.70","6,606.37","6,606.37","6,281.71","1.08B","-5.12%"
"03/14/2022","6,684.67","6,923.41","6,923.41","6,651.32","754.66M","-3.66%"
"03/11/2022","6,938.52","7,086.98","7,086.98","6,880.01","575.55M","-2.03%"
"03/10/2022","7,082.26","7,003.12","7,082.26","6,928.66","548.71M","2.39%"
"03/09/2022","6,917.22","6,998.82","7,094.94","6,835.83","632.07M","-0.77%"
"03/08/2022","6,971.01","6,978.36","7,042.92","6,941.32","517.06M","0.51%"
"03/07/2022","6,935.31","7,000.70","7,008.42","6,904.24","443.87M","-1.18%"
"03/04/2022","7,017.78","7,009.10","7,043.04","6,955.57","398.83M","-0.57%"
"03/03/2022","7,057.78","7,091.81","7,121.51","7,050.15","360.98M","-0.24%"
"03/02/2022","7,074.99","7,139.13","7,154.71","7,063.00","259.10M","-1.32%"
"03/01/2022","7,169.86","7,190.61","7,211.05","7,125.03","435.99M","-0.22%"
"02/28/2022","7,185.77","7,208.15","7,208.15","7,116.72","564.91M","-0.17%"
"02/25/2022","7,197.78","7,102.50","7,227.36","7,070.36","562.23M","1.48%"
"02/24/2022","7,092.74","7,066.26","7,190.05","7,047.87","480.29M","-0.27%"
"02/23/2022","7,112.07","7,161.77","7,161.77","7,075.78","353.46M","-0.56%"
"02/22/2022","7,152.29","7,302.77","7,302.77","7,090.27","560.64M","-2.77%"
"02/21/2022","7,355.69","7,358.97","7,372.84","7,325.27","232.87M","-0.21%"
"02/18/2022","7,371.31","7,381.74","7,401.28","7,359.36","255.76M","-0.69%"
"02/17/2022","7,422.86","7,387.39","7,422.86","7,342.87","397.87M","0.38%"
"02/16/2022","7,395.02","7,462.80","7,471.71","7,381.94","450.83M","-0.47%"
"02/15/2022","7,430.15","7,416.53","7,455.57","7,377.55","330.18M","0.20%"
"02/14/2022","7,414.96","7,523.37","7,523.37","7,402.84","370.36M","-1.91%"
"02/11/2022","7,558.96","7,578.90","7,623.20","7,524.29","330.60M","-0.28%"
"02/10/2022","7,580.41","7,570.20","7,585.30","7,524.15","352.05M","0.46%"
"02/09/2022","7,545.85","7,488.62","7,574.47","7,488.62","423.41M","1.39%"
"02/08/2022","7,442.53","7,431.72","7,449.86","7,374.45","327.89M","0.16%"
"02/07/2022","7,430.83","7,408.62","7,485.89","7,404.08","320.55M","0.25%"
"02/04/2022","7,412.05","7,413.87","7,422.43","7,341.30","249.46M","1.53%"
"01/31/2022","7,300.25","7,263.89","7,342.11","7,206.36","194.83M","0.46%"
"01/28/2022","7,266.78","7,344.02","7,344.02","7,240.76","299.81M","-0.90%"
"01/27/2022","7,332.54","7,353.49","7,359.66","7,270.73","245.28M","-0.92%"
"01/26/2022","7,400.63","7,397.30","7,438.28","7,363.48","368.01M","0.58%"
"01/25/2022","7,357.75","7,435.87","7,441.75","7,299.72","433.51M","-1.52%"
"01/24/2022","7,471.57","7,528.05","7,549.70","7,455.15","352.24M","-1.09%"
"01/21/2022","7,553.86","7,527.41","7,616.88","7,512.15","488.02M","0.04%"
"01/20/2022","7,550.93","7,576.14","7,583.88","7,505.67","469.08M","0.00%"
"01/19/2022","7,551.02","7,587.78","7,587.78","7,504.07","537.27M","-0.31%"
"01/18/2022","7,574.66","7,557.41","7,604.10","7,514.17","463.13M","0.34%"
"01/17/2022","7,549.08","7,623.59","7,628.27","7,514.81","353.03M","-0.83%"
"01/14/2022","7,611.94","7,657.78","7,686.07","7,597.02","358.52M","-0.58%"
"01/13/2022","7,656.10","7,617.36","7,658.09","7,585.91","377.73M","1.08%"
"01/12/2022","7,574.41","7,564.31","7,599.77","7,554.06","347.21M","0.42%"
"01/11/2022","7,542.46","7,534.88","7,616.95","7,492.67","445.68M","-0.27%"
"01/10/2022","7,562.80","7,550.99","7,629.23","7,545.55","440.41M","0.40%"
"01/07/2022","7,532.45","7,643.91","7,643.91","7,519.38","589.73M","-1.34%"
"01/06/2022","7,634.47","7,737.00","7,737.00","7,581.97","638.40M","-2.17%"
"01/05/2022","7,804.20","7,861.86","7,868.46","7,764.31","593.37M","-0.82%"
"01/04/2022","7,869.10","8,095.59","8,110.00","7,856.62","652.27M","-2.50%"
"01/03/2022","8,070.92","7,921.33","8,070.94","7,918.47","244.66M","2.08%"
"12/31/2021","7,906.35","7,924.30","7,979.02","7,885.96","163.97M","-0.02%"
"12/30/2021","7,907.64","7,938.02","7,960.86","7,887.98","206.50M","-0.04%"
"12/29/2021","7,911.10","7,946.33","7,954.47","7,875.30","185.65M","-0.18%"
"12/28/2021","7,925.58","7,981.77","7,981.77","7,868.64","615.90M","-0.34%"
"12/24/2021","7,952.84","7,911.49","7,961.87","7,887.27","403.91M","0.79%"
"12/23/2021","7,890.87","7,726.70","7,931.09","7,717.09","671.25M","1.78%"
"12/22/2021","7,753.22","7,748.13","7,791.73","7,710.05","363.23M","0.33%"
"12/21/2021","7,727.73","7,664.84","7,767.72","7,648.02","414.29M","1.21%"
"12/20/2021","7,635.57","7,727.96","7,727.96","7,585.88","445.37M","-1.35%"
"12/17/2021","7,739.96","7,741.48","7,792.57","7,694.89","716.75M","0.08%"
"12/16/2021","7,733.84","7,602.69","7,740.99","7,579.41","579.73M","1.20%"
"12/15/2021","7,642.08","7,562.77","7,678.92","7,495.23","575.10M","1.16%"
"12/14/2021","7,554.56","7,517.61","7,591.74","7,492.13","448.04M","0.44%"
"12/13/2021","7,521.69","7,551.25","7,622.42","7,519.28","610.20M","0.57%"
"12/10/2021","7,478.90","7,497.57","7,609.14","7,472.95","522.02M","-0.77%"
"12/09/2021","7,536.89","7,403.75","7,589.38","7,403.75","780.90M","1.69%"
"12/08/2021","7,411.55","7,334.28","7,412.95","7,314.44","592.49M","1.16%"
"12/07/2021","7,326.82","7,299.63","7,355.46","7,233.82","365.59M","0.31%"
"12/06/2021","7,304.50","7,454.57","7,465.91","7,301.41","543.16M","-2.16%"
"12/03/2021","7,466.13","7,409.88","7,528.34","7,355.81","884.28M","0.50%"
"12/02/2021","7,429.08","7,351.73","7,454.39","7,336.92","2.27B","0.59%"
"12/01/2021","7,385.32","7,330.96","7,432.17","7,274.82","601.92M","0.70%"
"11/30/2021","7,333.82","7,499.36","7,510.23","7,278.38","768.77M","-2.52%"
"11/29/2021","7,523.36","7,457.50","7,547.26","7,389.16","411.44M","0.98%"
"11/26/2021","7,450.70","7,527.66","7,527.66","7,440.74","244.97M","-1.25%"
"11/25/2021","7,544.77","7,554.14","7,581.93","7,507.83","351.74M","0.02%"
"11/24/2021","7,543.48","7,382.28","7,557.44","7,367.47","374.72M","2.57%"
"11/23/2021","7,354.52","7,328.87","7,399.06","7,321.80","300.39M","0.26%"
"11/22/2021","7,335.36","7,404.50","7,445.69","7,321.58","265.16M","0.08%"
"11/19/2021","7,329.36","7,306.55","7,342.14","7,257.03","222.76M","0.30%"
"11/18/2021","7,307.30","7,311.75","7,325.60","7,254.96","249.45M","0.04%"
"11/17/2021","7,304.48","7,239.96","7,304.48","7,233.36","276.16M","0.68%"
"11/16/2021","7,254.82","7,218.20","7,256.56","7,206.24","278.44M","0.50%"
"11/15/2021","7,218.40","7,292.49","7,292.49","7,189.74","384.98M","-0.87%"
"11/12/2021","7,282.08","7,318.59","7,318.59","7,249.14","304.97M","0.22%"
"11/11/2021","7,266.09","7,231.03","7,269.43","7,201.09","327.15M","0.22%"
"11/10/2021","7,250.41","7,395.83","7,399.16","7,176.86","393.44M","-1.72%"
"11/09/2021","7,377.63","7,384.82","7,413.17","7,311.52","389.03M","0.57%"
"11/08/2021","7,336.11","7,344.30","7,403.80","7,319.95","326.43M","-0.08%"
"11/05/2021","7,341.64","7,446.64","7,460.43","7,305.88","346.97M","-1.51%"
"11/04/2021","7,453.86","7,435.91","7,459.69","7,388.67","356.03M","0.43%"
"11/03/2021","7,421.97","7,479.92","7,497.12","7,380.95","328.15M","-0.63%"
"11/02/2021","7,468.78","7,590.55","7,590.74","7,388.25","354.17M","-0.71%"
"11/01/2021","7,522.53","7,564.67","7,582.60","7,448.36","326.54M","-0.24%"
"10/29/2021","7,540.94","7,452.80","7,546.78","7,414.42","439.65M","1.62%"
"10/28/2021","7,420.65","7,479.65","7,547.96","7,396.07","642.49M","-0.50%"
"10/27/2021","7,457.87","7,369.68","7,460.98","7,350.56","576.21M","1.39%"
"10/26/2021","7,355.76","7,378.24","7,404.36","7,324.19","436.36M","-0.02%"
"10/25/2021","7,357.05","7,226.35","7,369.89","7,219.70","417.24M","1.45%"
