Date,Price,Open,High,Low,Vol.,Change %
08/14/2017,27250.23,27091.77,27268.23,27032.4,1.46B,1.36%
08/11/2017,26883.51,27000.43,27184.21,26863.71,3.23B,-2.04%
08/10/2017,27444,27791.36,27791.36,27267.03,2.24B,-1.13%
08/09/2017,27757.09,27760.08,27876.12,27602.66,1.70B,-0.35%
08/08/2017,27854.91,27684.6,27867.56,27626.19,1.78B,0.59%
08/07/2017,27690.36,27665.71,27731.92,27629.2,1.53B,0.46%
08/04/2017,27562.68,27564.71,27615.03,27508.11,1.51B,0.12%
08/03/2017,27531.01,27533.51,27601.05,27399.58,1.73B,-0.28%
08/02/2017,27607.38,27645.28,27747.35,27570.5,2.12B,0.24%
08/01/2017,27540.23,27326.04,27558,27326.04,2.47B,0.79%
07/31/2017,27323.99,27048.45,27324.38,27045.41,1.75B,1.28%
07/28/2017,26979.39,27007.97,27047.88,26928.44,1.50B,-0.56%
07/27/2017,27131.17,27002.7,27169.15,26962.03,1.82B,0.71%
07/26/2017,26941.02,26960.81,27007.27,26786.63,2.24B,0.33%
07/25/2017,26852.05,26847.58,26889.7,26799.77,1.50B,0.02%
07/24/2017,26846.83,26720.04,26882,26674.5,1.58B,0.53%
07/21/2017,26706.09,26777.44,26778.42,26663.25,1.55B,-0.13%
07/20/2017,26740.21,26770.48,26794.18,26632.98,1.45B,0.26%
07/19/2017,26672.16,26561.81,26682.64,26541.56,1.39B,0.56%
07/18/2017,26524.94,26489.52,26540.17,26381.14,1.93B,0.21%
07/17/2017,26470.58,26572.92,26618.66,26353.83,1.89B,0.31%
07/14/2017,26389.23,26416.68,26416.68,26295.99,1.80B,0.16%
07/13/2017,26346.17,26340.29,26383.76,26255.31,2.03B,1.16%
07/12/2017,26043.64,25991.35,26147.3,25991.35,2.78B,0.64%
07/11/2017,25877.64,25605.19,25941.47,25596.21,2.30B,1.48%
07/10/2017,25500.06,25392.03,25622.75,25331.95,1.80B,0.63%
07/07/2017,25340.85,25377.21,25409.9,25315.91,1.53B,-0.49%
07/06/2017,25465.22,25574.57,25599.7,25436.83,1.54B,-0.22%
07/05/2017,25521.97,25354.38,25559.18,25199.86,1.93B,0.52%
07/04/2017,25389.01,25782.85,25838.27,25251.72,2.48B,-1.53%
07/03/2017,25784.17,25654.77,25821.39,25654.77,1.55B,0.08%
06/30/2017,25764.58,25679.64,25816.25,25661.43,1.67B,-0.77%
06/29/2017,25965.42,25872.93,25965.42,25814.8,1.80B,1.10%
06/28/2017,25683.5,25735.21,25821.36,25625.71,1.70B,-0.61%
06/27/2017,25839.99,25911.2,25929.61,25780.69,1.22B,-0.12%
06/26/2017,25871.89,25727.93,25875.48,25720.38,1.24B,0.79%
06/23/2017,25670.05,25724.28,25770.37,25648.77,1.34B,-0.02%
06/22/2017,25674.53,25597.46,25867.94,25597.46,1.60B,-0.08%
06/21/2017,25694.58,25752.27,25846.52,25575.98,1.75B,-0.57%
06/20/2017,25843.04,26028.43,26043.1,25833.93,1.29B,-0.31%
06/19/2017,25924.55,25736.2,25939.72,25735.07,1.15B,1.16%
06/16/2017,25626.49,25601.81,25719.97,25557.8,1.75B,0.24%
06/15/2017,25565.34,25772.28,25772.28,25565.34,1.71B,-1.20%
06/14/2017,25875.9,25915.46,25915.46,25713.02,1.49B,0.09%
06/13/2017,25852.1,25826.52,25883.22,25722.63,1.36B,0.56%
06/12/2017,25708.04,25925.45,25957.78,25689.23,1.66B,-1.24%
06/09/2017,26030.29,26090.33,26090.33,25922.68,2.98B,-0.13%
06/08/2017,26063.06,25974,26069.98,25923.21,1.68B,0.34%
06/07/2017,25974.16,26025.21,26073.44,25898.82,2.06B,-0.09%
06/06/2017,25997.14,25819.53,26019.01,25805.02,1.59B,0.52%
06/05/2017,25862.99,25976.36,25998.66,25801.84,1.82B,-0.24%
06/02/2017,25924.05,25926.06,25973,25851.85,2.05B,0.44%
06/01/2017,25809.22,25736.35,25834.75,25614.61,2.08B,0.58%
05/31/2017,25660.65,25706.45,25817.95,25650.06,3.09B,-0.16%
05/29/2017,25701.63,25672.4,25744.72,25579.15,1.11B,0.24%
05/26/2017,25639.27,25670.98,25724.4,25588.7,1.50B,0.03%
05/25/2017,25630.78,25511.46,25680.67,25491.78,1.95B,0.80%
05/24/2017,25428.5,25382.26,25428.5,25296.66,1.45B,0.10%
05/23/2017,25403.15,25415.57,25486.98,25307.27,1.81B,0.05%
05/22/2017,25391.34,25318.29,25450.04,25201.34,1.45B,0.86%
05/19/2017,25174.87,25171.66,25266.22,25124.06,1.35B,0.15%
05/18/2017,25136.52,25034.19,25263.81,25025.05,1.73B,-0.62%
05/17/2017,25293.63,25355.76,25374.95,25245.44,1.56B,-0.17%
05/16/2017,25335.94,25413.35,25413.35,25228.46,1.85B,-0.14%
05/15/2017,25371.59,25233.31,25385.72,25213.47,2.28B,0.86%
05/12/2017,25156.34,25126.48,25211.28,25087.32,1.46B,0.12%
05/11/2017,25125.55,25101.53,25203.54,25024.76,1.69B,0.44%
05/10/2017,25015.42,24931.82,25164.97,24931.82,2.37B,0.51%
05/09/2017,24889.03,24656.95,24889.83,24548.97,1.42B,1.27%
05/08/2017,24577.91,24604.29,24624.21,24476.2,1.40B,0.41%
05/05/2017,24476.35,24625.35,24634.28,24358.72,2.09B,-0.84%
05/04/2017,24683.88,24680.45,24683.88,24530.93,1.81B,-0.05%
05/02/2017,24696.13,24773.8,24773.8,24577.33,1.66B,0.33%
