"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2018","7.8305","7.8278","7.8323","7.8270","","0.03%"
"03/01/2018","7.8280","7.8261","7.8282","7.8251","","0.02%"
"02/28/2018","7.8263","7.8274","7.8299","7.8250","","-0.01%"
"02/27/2018","7.8274","7.8233","7.8278","7.8228","","0.05%"
"02/26/2018","7.8236","7.8229","7.8244","7.8229","","0.00%"
"02/23/2018","7.8236","7.8243","7.8248","7.8220","","-0.01%"
"02/22/2018","7.8243","7.8252","7.8274","7.8239","","-0.01%"
"02/21/2018","7.8254","7.8243","7.8258","7.8239","","0.02%"
"02/20/2018","7.8242","7.8217","7.8250","7.8212","","0.03%"
"02/19/2018","7.8219","7.8216","7.8229","7.8209","","-0.01%"
"02/16/2018","7.8223","7.8205","7.8229","7.8197","","0.02%"
"02/15/2018","7.8205","7.8221","7.8235","7.8198","","-0.03%"
"02/14/2018","7.8225","7.8231","7.8231","7.8212","","-0.01%"
"02/13/2018","7.8232","7.8193","7.8238","7.8193","","0.05%"
"02/12/2018","7.8193","7.8185","7.8215","7.8180","","0.02%"
"02/09/2018","7.8181","7.8214","7.8216","7.8179","","-0.04%"
"02/08/2018","7.8216","7.8182","7.8227","7.8174","","0.04%"
"02/07/2018","7.8182","7.8187","7.8200","7.8178","","-0.01%"
"02/06/2018","7.8186","7.8205","7.8216","7.8182","","-0.03%"
"02/05/2018","7.8206","7.8201","7.8228","7.8197","","-0.01%"
"02/02/2018","7.8214","7.8195","7.8217","7.8190","","0.02%"
"02/01/2018","7.8197","7.8231","7.8231","7.8194","","-0.04%"
"01/31/2018","7.8228","7.8209","7.8231","7.8190","","0.03%"
"01/30/2018","7.8208","7.8177","7.8210","7.8172","","0.04%"
"01/29/2018","7.8178","7.8181","7.8198","7.8170","","0.01%"
"01/26/2018","7.8172","7.8177","7.8197","7.8168","","-0.01%"
"01/25/2018","7.8178","7.8183","7.8186","7.8159","","-0.01%"
"01/24/2018","7.8183","7.8187","7.8197","7.8171","","-0.01%"
"01/23/2018","7.8189","7.8182","7.8201","7.8167","","0.01%"
"01/22/2018","7.8183","7.8175","7.8210","7.8163","","0.02%"
"01/19/2018","7.8166","7.8167","7.8209","7.8163","","0.00%"
"01/18/2018","7.8167","7.8181","7.8219","7.8151","","-0.02%"
"01/17/2018","7.8182","7.8229","7.8244","7.8160","","-0.06%"
"01/16/2018","7.8231","7.8233","7.8251","7.8213","","-0.01%"
"01/15/2018","7.8235","7.8242","7.8258","7.8228","","0.01%"
"01/12/2018","7.8224","7.8229","7.8251","7.8222","","-0.01%"
"01/11/2018","7.8231","7.8225","7.8255","7.8217","","0.01%"
"01/10/2018","7.8225","7.8206","7.8251","7.8200","","0.02%"
"01/09/2018","7.8209","7.8206","7.8239","7.8196","","0.00%"
"01/08/2018","7.8208","7.8191","7.8232","7.8177","","0.02%"
"01/05/2018","7.8190","7.8172","7.8216","7.8164","","0.03%"
"01/04/2018","7.8169","7.8165","7.8193","7.8161","","0.00%"
"01/03/2018","7.8166","7.8151","7.8182","7.8148","","0.02%"
"01/02/2018","7.8149","7.8128","7.8197","7.8128","","0.03%"
"01/01/2018","7.8129","7.8129","7.8129","7.8129","","0.00%"
"12/29/2017","7.8129","7.8152","7.8214","7.8122","","-0.04%"
"12/28/2017","7.8158","7.8102","7.8175","7.8102","","0.07%"
"12/27/2017","7.8106","7.8114","7.8158","7.8098","","-0.01%"
"12/26/2017","7.8113","7.8153","7.8160","7.8099","","-0.07%"
"12/25/2017","7.8167","7.8178","7.8182","7.8109","","-0.01%"
"12/22/2017","7.8178","7.8186","7.8228","7.8128","","-0.01%"
"12/21/2017","7.8187","7.8228","7.8290","7.8178","","-0.06%"
"12/20/2017","7.8231","7.8168","7.8251","7.8159","","0.09%"
"12/19/2017","7.8160","7.8163","7.8217","7.8149","","0.00%"
"12/18/2017","7.8160","7.8117","7.8177","7.8110","","0.06%"
"12/15/2017","7.8110","7.8074","7.8153","7.8074","","0.04%"
"12/14/2017","7.8076","7.8045","7.8133","7.8040","","0.04%"
"12/13/2017","7.8045","7.8072","7.8075","7.8037","","-0.03%"
"12/12/2017","7.8072","7.8064","7.8088","7.8057","","0.01%"
"12/11/2017","7.8063","7.8068","7.8111","7.8055","","0.02%"
"12/08/2017","7.8051","7.8072","7.8093","7.8049","","-0.03%"
"12/07/2017","7.8073","7.8140","7.8144","7.8062","","-0.08%"
"12/06/2017","7.8136","7.8164","7.8171","7.8116","","-0.04%"
"12/05/2017","7.8166","7.8182","7.8182","7.8125","","-0.02%"
"12/04/2017","7.8182","7.8125","7.8186","7.8116","","0.07%"
"12/01/2017","7.8126","7.8098","7.8140","7.8084","","0.04%"
"11/30/2017","7.8098","7.8086","7.8117","7.8067","","0.01%"
"11/29/2017","7.8087","7.8034","7.8101","7.8022","","0.07%"
"11/28/2017","7.8034","7.8007","7.8053","7.8000","","0.04%"
"11/27/2017","7.8003","7.8083","7.8088","7.7988","","-0.10%"
"11/24/2017","7.8084","7.8115","7.8116","7.8052","","-0.03%"
"11/23/2017","7.8111","7.8109","7.8117","7.8080","","0.00%"
"11/22/2017","7.8109","7.8110","7.8125","7.8098","","0.00%"
"11/21/2017","7.8111","7.8110","7.8129","7.8102","","0.00%"
"11/20/2017","7.8111","7.8095","7.8129","7.8086","","0.01%"
"11/17/2017","7.8105","7.8096","7.8130","7.8079","","0.01%"
"11/16/2017","7.8098","7.8063","7.8102","7.8055","","0.04%"
"11/15/2017","7.8063","7.8025","7.8079","7.8015","","0.05%"
"11/14/2017","7.8026","7.8015","7.8041","7.8006","","0.01%"
"11/13/2017","7.8015","7.8018","7.8038","7.7986","","0.01%"
"11/10/2017","7.8011","7.7992","7.8033","7.7984","","0.02%"
"11/09/2017","7.7993","7.7979","7.7999","7.7946","","0.02%"
"11/08/2017","7.7976","7.8046","7.8049","7.7919","","-0.09%"
"11/07/2017","7.8046","7.8015","7.8049","7.8012","","0.04%"
"11/06/2017","7.8018","7.8019","7.8036","7.8012","","-0.01%"
"11/03/2017","7.8023","7.8014","7.8044","7.8014","","0.02%"
"11/02/2017","7.8011","7.8006","7.8031","7.7999","","0.01%"
"11/01/2017","7.8003","7.8015","7.8038","7.7999","","-0.01%"
"10/31/2017","7.8011","7.7988","7.8029","7.7987","","0.03%"
"10/30/2017","7.7989","7.8037","7.8044","7.7984","","-0.06%"
"10/27/2017","7.8037","7.8026","7.8052","7.8012","","0.01%"
"10/26/2017","7.8026","7.8038","7.8049","7.8008","","0.00%"
"10/25/2017","7.8027","7.8042","7.8060","7.7998","","-0.02%"
"10/24/2017","7.8043","7.8007","7.8062","7.7986","","0.05%"
"10/23/2017","7.8007","7.8030","7.8044","7.7985","","-0.02%"
"10/20/2017","7.8025","7.8009","7.8049","7.8001","","0.02%"
"10/19/2017","7.8007","7.8091","7.8091","7.7984","","-0.11%"
"10/18/2017","7.8091","7.8082","7.8091","7.8068","","0.01%"
"10/17/2017","7.8083","7.8071","7.8097","7.8060","","0.01%"
"10/16/2017","7.8072","7.8072","7.8099","7.8057","","0.00%"
"10/13/2017","7.8071","7.8080","7.8088","7.8053","","-0.01%"
"10/12/2017","7.8078","7.8075","7.8091","7.8045","","0.00%"
"10/11/2017","7.8075","7.8041","7.8079","7.8027","","0.04%"
"10/10/2017","7.8041","7.8063","7.8068","7.8033","","-0.03%"
"10/09/2017","7.8064","7.8063","7.8068","7.8026","","0.01%"
"10/06/2017","7.8060","7.8098","7.8098","7.8037","","-0.05%"
"10/05/2017","7.8097","7.8072","7.8098","7.8060","","0.03%"
"10/04/2017","7.8072","7.8110","7.8117","7.8055","","-0.05%"
"10/03/2017","7.8111","7.8122","7.8128","7.8098","","-0.02%"
"10/02/2017","7.8124","7.8112","7.8127","7.8084","","0.01%"
"09/29/2017","7.8113","7.8117","7.8128","7.8088","","-0.01%"
"09/28/2017","7.8120","7.8098","7.8130","7.8060","","0.03%"
"09/27/2017","7.8095","7.8116","7.8128","7.8048","","-0.03%"
"09/26/2017","7.8118","7.8140","7.8154","7.8107","","-0.03%"
"09/25/2017","7.8140","7.8094","7.8151","7.8083","","0.06%"
"09/22/2017","7.8094","7.8044","7.8102","7.8041","","0.06%"
"09/21/2017","7.8044","7.8004","7.8073","7.7983","","0.05%"
"09/20/2017","7.8003","7.8041","7.8094","7.7966","","-0.06%"
"09/19/2017","7.8047","7.8166","7.8171","7.7965","","-0.15%"
"09/18/2017","7.8166","7.8191","7.8191","7.8152","","-0.03%"
"09/15/2017","7.8190","7.8129","7.8197","7.8111","","0.08%"
"09/14/2017","7.8130","7.8129","7.8133","7.8110","","0.00%"
"09/13/2017","7.8129","7.8117","7.8133","7.8103","","0.02%"
"09/12/2017","7.8114","7.8107","7.8155","7.8103","","0.01%"
"09/11/2017","7.8107","7.8130","7.8163","7.8107","","-0.03%"
"09/08/2017","7.8128","7.8130","7.8136","7.7934","","-0.02%"
"09/07/2017","7.8145","7.8251","7.8256","7.8111","","-0.14%"
"09/06/2017","7.8255","7.8259","7.8262","7.8238","","-0.01%"
"09/05/2017","7.8259","7.8251","7.8261","7.8242","","0.01%"
"09/04/2017","7.8248","7.8242","7.8258","7.8240","","0.01%"
"09/01/2017","7.8238","7.8260","7.8264","7.8237","","-0.03%"
"08/31/2017","7.8259","7.8251","7.8269","7.8231","","0.01%"
"08/30/2017","7.8252","7.8250","7.8267","7.8243","","0.01%"
"08/29/2017","7.8247","7.8236","7.8252","7.8232","","0.02%"
"08/28/2017","7.8235","7.8189","7.8248","7.8189","","0.06%"
"08/25/2017","7.8189","7.8227","7.8263","7.8181","","-0.05%"
"08/24/2017","7.8227","7.8252","7.8262","7.8224","","-0.03%"
"08/23/2017","7.8254","7.8263","7.8270","7.8250","","-0.01%"
"08/22/2017","7.8263","7.8233","7.8269","7.8233","","0.03%"
"08/21/2017","7.8236","7.8235","7.8257","7.8224","","0.01%"
"08/18/2017","7.8232","7.8235","7.8244","7.8219","","0.00%"
"08/17/2017","7.8235","7.8221","7.8243","7.8209","","0.02%"
"08/16/2017","7.8217","7.8235","7.8244","7.8209","","-0.02%"
"08/15/2017","7.8236","7.8213","7.8243","7.8208","","0.03%"
"08/14/2017","7.8213","7.8194","7.8219","7.8183","","0.02%"
"08/11/2017","7.8195","7.8175","7.8201","7.8164","","0.03%"
"08/10/2017","7.8175","7.8152","7.8179","7.8140","","0.03%"
"08/09/2017","7.8153","7.8236","7.8277","7.8121","","-0.10%"
"08/08/2017","7.8233","7.8197","7.8244","7.8193","","0.04%"
"08/07/2017","7.8198","7.8186","7.8235","7.8182","","0.01%"
"08/04/2017","7.8190","7.8167","7.8197","7.8159","","0.02%"
"08/03/2017","7.8173","7.8168","7.8199","7.8160","","0.01%"
"08/02/2017","7.8166","7.8133","7.8174","7.8128","","0.04%"
"08/01/2017","7.8134","7.8101","7.8136","7.8094","","0.04%"
"07/31/2017","7.8102","7.8091","7.8114","7.8079","","0.01%"
"07/28/2017","7.8097","7.8095","7.8114","7.8083","","0.00%"
"07/27/2017","7.8095","7.8091","7.8101","7.8073","","0.01%"
"07/26/2017","7.8091","7.8083","7.8124","7.8080","","0.01%"
"07/25/2017","7.8087","7.8061","7.8091","7.8056","","0.03%"
"07/24/2017","7.8067","7.8079","7.8097","7.8054","","-0.04%"
"07/21/2017","7.8098","7.8105","7.8113","7.8071","","-0.01%"
"07/20/2017","7.8102","7.8084","7.8120","7.8062","","0.02%"
"07/19/2017","7.8084","7.8052","7.8091","7.8037","","0.04%"
"07/18/2017","7.8053","7.8048","7.8063","7.8021","","0.01%"
"07/17/2017","7.8044","7.8060","7.8065","7.8011","","0.01%"
"07/14/2017","7.8040","7.8090","7.8114","7.8037","","-0.06%"
"07/13/2017","7.8084","7.8110","7.8114","7.8071","","-0.04%"
"07/12/2017","7.8112","7.8128","7.8129","7.8102","","-0.02%"
"07/11/2017","7.8124","7.8125","7.8140","7.8101","","0.00%"
"07/10/2017","7.8127","7.8120","7.8146","7.8110","","0.01%"
"07/07/2017","7.8117","7.8101","7.8125","7.8092","","0.01%"
"07/06/2017","7.8106","7.8079","7.8129","7.8060","","0.03%"
"07/05/2017","7.8079","7.8075","7.8087","7.8018","","0.01%"
"07/04/2017","7.8072","7.8110","7.8130","7.8059","","-0.05%"
"07/03/2017","7.8113","7.8068","7.8140","7.8063","","0.06%"
"06/30/2017","7.8069","7.8055","7.8084","7.8037","","0.02%"
"06/29/2017","7.8056","7.8040","7.8079","7.8026","","0.02%"
"06/28/2017","7.8039","7.8005","7.8047","7.8002","","0.04%"
"06/27/2017","7.8007","7.7984","7.8014","7.7980","","0.03%"
"06/26/2017","7.7985","7.8000","7.8004","7.7973","","-0.02%"
"06/23/2017","7.8000","7.7984","7.8003","7.7976","","0.02%"
"06/22/2017","7.7988","7.8015","7.8017","7.7986","","-0.03%"
"06/21/2017","7.8012","7.8003","7.8014","7.7989","","0.01%"
"06/20/2017","7.8008","7.8002","7.8015","7.7979","","0.01%"
"06/19/2017","7.7999","7.7999","7.8008","7.7966","","-0.01%"
"06/16/2017","7.8006","7.8020","7.8036","7.7996","","-0.01%"
"06/15/2017","7.8017","7.7975","7.8029","7.7972","","0.05%"
"06/14/2017","7.7980","7.7980","7.8014","7.7965","","0.01%"
"06/13/2017","7.7976","7.7995","7.8000","7.7975","","-0.02%"
"06/12/2017","7.7992","7.7970","7.8007","7.7956","","0.03%"
"06/09/2017","7.7972","7.7979","7.7987","7.7943","","0.00%"
"06/08/2017","7.7975","7.7946","7.7977","7.7935","","0.04%"
"06/07/2017","7.7947","7.7938","7.7950","7.7927","","0.01%"
"06/06/2017","7.7939","7.7919","7.7949","7.7912","","0.02%"
"06/05/2017","7.7923","7.7889","7.7927","7.7885","","0.05%"
"06/02/2017","7.7885","7.7915","7.7938","7.7885","","-0.04%"
"06/01/2017","7.7914","7.7918","7.7934","7.7876","","-0.01%"
"05/31/2017","7.7920","7.7932","7.7945","7.7862","","-0.01%"
"05/30/2017","7.7930","7.7938","7.7946","7.7922","","-0.01%"
"05/29/2017","7.7939","7.7927","7.7950","7.7919","","0.01%"
"05/26/2017","7.7932","7.7916","7.7954","7.7912","","0.02%"
"05/25/2017","7.7914","7.7888","7.7920","7.7861","","0.03%"
"05/24/2017","7.7889","7.7877","7.7900","7.7866","","0.01%"
"05/23/2017","7.7880","7.7852","7.7888","7.7846","","0.04%"
"05/22/2017","7.7850","7.7834","7.7880","7.7820","","0.02%"
"05/19/2017","7.7832","7.7816","7.7842","7.7801","","0.02%"
"05/18/2017","7.7818","7.7857","7.7867","7.7815","","-0.05%"
"05/17/2017","7.7854","7.7881","7.7893","7.7847","","-0.04%"
"05/16/2017","7.7882","7.7873","7.7900","7.7828","","0.01%"
"05/15/2017","7.7878","7.7943","7.7952","7.7852","","-0.08%"
"05/12/2017","7.7937","7.7890","7.7943","7.7885","","0.06%"
"05/11/2017","7.7893","7.7858","7.7918","7.7852","","0.04%"
"05/10/2017","7.7864","7.7838","7.7874","7.7834","","0.03%"
"05/09/2017","7.7838","7.7840","7.7850","7.7832","","-0.01%"
"05/08/2017","7.7842","7.7835","7.7851","7.7828","","0.00%"
"05/05/2017","7.7840","7.7823","7.7847","7.7820","","0.02%"
"05/04/2017","7.7824","7.7819","7.7828","7.7805","","0.01%"
"05/03/2017","7.7820","7.7809","7.7823","7.7801","","0.01%"
"05/02/2017","7.7812","7.7787","7.7827","7.7777","","0.03%"
"05/01/2017","7.7786","7.7777","7.7790","7.7767","","0.00%"
"04/28/2017","7.7784","7.7814","7.7821","7.7766","","-0.03%"
"04/27/2017","7.7810","7.7802","7.7827","7.7786","","0.01%"
"04/26/2017","7.7804","7.7797","7.7829","7.7786","","0.01%"
"04/25/2017","7.7797","7.7786","7.7850","7.7782","","0.01%"
"04/24/2017","7.7793","7.7759","7.7810","7.7749","","0.05%"
"04/21/2017","7.7752","7.7752","7.7774","7.7746","","0.01%"
"04/20/2017","7.7748","7.7743","7.7763","7.7736","","0.01%"
"04/19/2017","7.7743","7.7737","7.7766","7.7736","","0.01%"
"04/18/2017","7.7736","7.7722","7.7764","7.7721","","0.02%"
"04/17/2017","7.7724","7.7739","7.7744","7.7717","","-0.01%"
"04/14/2017","7.7729","7.7741","7.7751","7.7721","","-0.01%"
"04/13/2017","7.7740","7.7711","7.7768","7.7706","","0.03%"
