"Date","Price","Open","High","Low","Vol.","Change %"
"07/23/2020","1.1065","1.1074","1.1089","1.1050","12.68K","-0.06%"
"07/22/2020","1.1072","1.1103","1.1129","1.1050","9.91K","-0.27%"
"07/21/2020","1.1101","1.1100","1.1106","1.1078","10.95K","0.03%"
"07/20/2020","1.1098","1.1089","1.1102","1.1074","18.09K","0.10%"
"07/17/2020","1.1087","1.1093","1.1094","1.1068","16.33K","-0.03%"
"07/16/2020","1.1090","1.1092","1.1101","1.1069","12.63K","-0.01%"
"07/15/2020","1.1091","1.1061","1.1100","1.1061","11.42K","0.29%"
"07/14/2020","1.1059","1.1077","1.1078","1.1038","11.82K","-0.14%"
"07/13/2020","1.1074","1.1072","1.1084","1.1062","9.11K","0.06%"
"07/10/2020","1.1067","1.1081","1.1081","1.1051","6.22K","-0.09%"
"07/09/2020","1.1078","1.1064","1.1103","1.1064","11.95K","0.13%"
"07/08/2020","1.1063","1.1049","1.1071","1.1032","18.95K","0.15%"
"07/07/2020","1.1047","1.1042","1.1067","1.1027","10.90K","0.09%"
"07/06/2020","1.1037","1.0968","1.1047","1.0967","6.81K","0.66%"
"07/03/2020","1.0965","1.0967","1.0978","1.0960","8.63K","0.00%"
"07/02/2020","1.0965","1.0961","1.0976","1.0957","8.33K","0.05%"
"07/01/2020","1.0959","1.0969","1.0984","1.0956","7.92K","-0.09%"
"06/30/2020","1.0969","1.0945","1.0975","1.0944","7.83K","0.24%"
"06/29/2020","1.0943","1.0950","1.0958","1.0942","7.18K","-0.05%"
"06/26/2020","1.0948","1.0950","1.0950","1.0949","3.71K","0.00%"
"06/25/2020","1.0948","1.0950","1.0950","1.0949","3.60K","0.00%"
"06/24/2020","1.0948","1.0979","1.0991","1.0948","12.31K","-0.26%"
"06/23/2020","1.0977","1.0965","1.0982","1.0933","7.52K","0.12%"
"06/22/2020","1.0964","1.0959","1.0967","1.0943","6.94K","0.07%"
"06/19/2020","1.0956","1.0932","1.0961","1.0927","6.31K","0.25%"
"06/18/2020","1.0928","1.0938","1.0961","1.0925","6.99K","-0.07%"
"06/17/2020","1.0935","1.0936","1.0941","1.0920","7.20K","0.01%"
"06/16/2020","1.0934","1.0930","1.0964","1.0930","7.70K","0.07%"
"06/15/2020","1.0927","1.0942","1.0943","1.0917","7.71K","-0.09%"
"06/12/2020","1.0936","1.0970","1.0971","1.0933","7.95K","-0.29%"
"06/11/2020","1.0968","1.0976","1.0986","1.0953","9.71K","-0.05%"
"06/10/2020","1.0974","1.0951","1.0982","1.0939","8.29K","0.23%"
"06/09/2020","1.0949","1.0960","1.0962","1.0926","8.19K","-0.07%"
"06/08/2020","1.0957","1.0944","1.0963","1.0929","6.68K","0.14%"
"06/05/2020","1.0941","1.0900","1.0945","1.0893","7.27K","0.42%"
"06/04/2020","1.0896","1.0892","1.0906","1.0869","7.19K","0.10%"
"06/03/2020","1.0885","1.0915","1.0930","1.0875","7.97K","-0.24%"
"06/02/2020","1.0911","1.0875","1.0920","1.0874","9.43K","0.39%"
"06/01/2020","1.0868","1.0860","1.0903","1.0856","7.52K","0.12%"
"05/29/2020","1.0856","1.0849","1.0871","1.0831","11.65K","0.09%"
"05/28/2020","1.0846","1.0816","1.0852","1.0811","10.05K","0.30%"
"05/27/2020","1.0813","1.0866","1.0867","1.0797","11.24K","-0.46%"
"05/26/2020","1.0864","1.0866","1.0880","1.0858","10.16K","0.00%"
"05/25/2020","1.0864","1.0878","1.0879","1.0855","10.48K","-0.08%"
"05/22/2020","1.0872","1.0898","1.0900","1.0854","15.81K","-0.21%"
"05/21/2020","1.0896","1.0926","1.0927","1.0895","13.21K","-0.26%"
"05/20/2020","1.0924","1.0918","1.0929","1.0898","7.77K","0.08%"
"05/19/2020","1.0915","1.0903","1.0922","1.0894","9.32K","0.13%"
"05/18/2020","1.0901","1.0914","1.0917","1.0884","9.29K","-0.10%"
"05/15/2020","1.0912","1.0925","1.0927","1.0902","10.16K","-0.08%"
"05/14/2020","1.0921","1.0929","1.0929","1.0911","8.29K","-0.06%"
"05/13/2020","1.0927","1.0943","1.0944","1.0921","12.05K","-0.13%"
"05/12/2020","1.0941","1.0918","1.0949","1.0916","8.20K","0.24%"
"05/11/2020","1.0914","1.0958","1.0962","1.0916","8.54K","-0.38%"
"05/08/2020","1.0956","1.0941","1.0964","1.0940","9.77K","0.17%"
"05/07/2020","1.0938","1.0912","1.0942","1.0904","8.69K","0.26%"
"05/06/2020","1.0909","1.0979","1.0980","1.0908","9.72K","-0.60%"
"05/05/2020","1.0976","1.0979","1.0982","1.0977","5.59K","-0.01%"
"05/04/2020","1.0976","1.0978","1.0981","1.0976","7.02K","0.03%"
"05/01/2020","1.0973","1.0976","1.0978","1.0975","4.36K","0.00%"
"04/30/2020","1.0973","1.0952","1.1000","1.0951","8.73K","0.22%"
"04/29/2020","1.0949","1.0947","1.0962","1.0944","8.65K","0.05%"
"04/28/2020","1.0944","1.0936","1.0958","1.0930","9.95K","0.14%"
"04/27/2020","1.0929","1.0944","1.0961","1.0928","6.78K","-0.13%"
"04/24/2020","1.0943","1.0968","1.0970","1.0933","14.11K","-0.20%"
"04/23/2020","1.0965","1.0940","1.0971","1.0933","15.14K","0.25%"
"04/22/2020","1.0938","1.0928","1.0950","1.0927","11.92K","0.10%"
"04/21/2020","1.0927","1.0957","1.0958","1.0917","11.65K","-0.25%"
"04/20/2020","1.0954","1.0958","1.0966","1.0942","10.85K","0.00%"
"04/17/2020","1.0954","1.0948","1.0971","1.0944","8.82K","0.08%"
"04/16/2020","1.0945","1.0967","1.0968","1.0941","20.31K","-0.17%"
"04/15/2020","1.0964","1.0997","1.1003","1.0965","17.21K","-0.24%"
"04/14/2020","1.0991","1.0993","1.1012","1.0974","14.05K","0.02%"
"04/13/2020","1.0988","1.1019","1.1021","1.0985","10.07K","-0.21%"
"04/10/2020","1.1012","1.1008","1.1033","1.1000","21.99K","0.05%"
